seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,temperature,humidity,sensor_module_id,timestamp_ms,tvoc,dataset,device_id,run_name,trial_id,session_id,label,filename
6609.0,0.3333333333333333,621261,1000000,233218,230391,245158,18232,339954,4330,67175,1000000,119814,1000000,579551,13693,75925,247188,75265,42931,756747,35620,199762,27817,111692,18626,25052,133946,54300,18343,59821,167208,525707,1000000,25.58405322322641,36.0989866941934,100091_3806_0700309,2021-07-09 00:05:54.200,203.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6612.0,0.3333333333333333,620722,1000000,232887,230513,245107,18234,339570,4330,67197,1000000,119958,1000000,579909,13693,75866,247114,75365,42951,757136,35623,199742,27823,111706,18631,25051,134028,54221,18348,59772,167116,525803,1000000,25.61,36.08173155877616,100091_3806_0700309,2021-07-09 00:05:57.200,203.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6615.0,0.3333333333333333,621856,1000000,233261,230265,245338,18235,339466,4329,67156,1000000,119858,1000000,579586,13692,75942,247263,75343,42938,758065,35624,199686,27816,111692,18632,25046,134003,54223,18342,59790,167100,525673,1000000,25.61259221377552,36.1,100091_3806_0700309,2021-07-09 00:06:00.200,203.1234631037414,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6618.0,0.3333333333333333,620778,1000000,233562,230660,245120,18235,339439,4330,67137,1000000,119857,1000000,579572,13688,75937,247168,75338,42958,758507,35625,199714,27812,111680,18627,25051,133987,54228,18343,59769,167172,525707,1000000,25.61324795212868,36.08675204787132,100091_3806_0700309,2021-07-09 00:06:03.200,205.98719281930192,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6621.0,0.3333333333333333,622139,1000000,233634,230716,245185,18235,339889,4331,67130,1000000,119809,1000000,579767,13687,75963,247031,75300,42934,759669,35627,199682,27811,111680,18625,25057,133985,54234,18340,59797,167156,525662,1000000,25.58597335965709,36.08597335965709,100091_3806_0700309,2021-07-09 00:06:06.200,207.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6624.0,0.3333333333333333,621976,1000000,233702,230210,245229,18233,339832,4330,67081,1000000,119830,1000000,579363,13685,75901,247141,75361,42964,759289,35615,199745,27816,111686,18624,25053,134081,54268,18339,59760,167123,525607,1000000,25.60031925746973,36.07257981436743,100091_3806_0700309,2021-07-09 00:06:09.200,207.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6627.0,0.3333333333333333,621062,1000000,233727,230784,245010,18234,339569,4328,67117,1000000,119867,1000000,579554,13685,75912,246877,75237,42972,758255,35619,199753,27814,111654,18629,25049,134206,54285,18340,59787,167205,525219,1000000,25.601290985213407,36.07,100091_3806_0700309,2021-07-09 00:06:12.200,206.1531761089944,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6630.0,0.3333333333333333,621067,1000000,233333,230421,245001,18234,339543,4329,67085,1000000,119878,1000000,579583,13686,75925,247073,75242,42969,759315,35624,199699,27818,111674,18627,25070,134116,54324,18340,59833,167154,525532,1000000,25.59712215153305,36.069316772700425,100091_3806_0700309,2021-07-09 00:06:15.200,204.32194621167375,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6633.0,0.3333333333333333,620927,1000000,233441,229930,245058,18237,339301,4327,67084,1000000,119931,1000000,579808,13691,75938,247235,75227,42955,759156,35626,199733,27817,111689,18629,25056,134143,54313,18338,59817,167207,525464,1000000,25.617287785833938,36.08,100091_3806_0700309,2021-07-09 00:06:18.200,204.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6636.0,0.3333333333333333,621194,1000000,233122,230380,244920,18235,339565,4332,67143,1000000,119881,1000000,579662,13691,75886,247043,75335,42961,757579,35623,199744,27813,111706,18628,25043,134202,54272,18342,59790,167195,525574,1000000,25.60194871824968,36.07805128175032,100091_3806_0700309,2021-07-09 00:06:21.200,204.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6639.0,0.3333333333333333,621905,1000000,233668,230366,244916,18233,339730,4330,67123,1000000,119928,1000000,579601,13690,75935,246995,75270,42969,757956,35619,199762,27807,111677,18627,25043,134232,54255,18338,59804,167095,525605,1000000,25.61882172129896,36.06882172129896,100091_3806_0700309,2021-07-09 00:06:24.200,204.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6642.0,0.3333333333333333,619869,1000000,233160,230431,245010,18229,340018,4328,67168,1000000,119947,1000000,579404,13683,75947,247168,75291,42946,757448,35607,199673,27809,111713,18626,25049,134111,54268,18338,59875,167105,525679,1000000,25.61044057356275,36.06044057356276,100091_3806_0700309,2021-07-09 00:06:27.200,204.5,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6645.0,0.3333333333333333,620626,1000000,233195,230901,245152,18234,339281,4330,67049,1000000,119937,1000000,579464,13683,75928,247365,75311,42976,758153,35623,199658,27808,111713,18626,25042,134193,54300,18340,59829,167118,525450,1000000,25.619703172528908,36.06029682747109,100091_3806_0700309,2021-07-09 00:06:30.200,205.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6648.0,0.3333333333333333,620995,1000000,233529,230530,245246,18230,339541,4330,67098,1000000,119899,1000000,579424,13684,75897,247158,75373,42994,758913,35613,199669,27806,111714,18626,25043,134224,54214,18335,59791,167022,525683,1000000,25.59900410549949,36.05900410549949,100091_3806_0700309,2021-07-09 00:06:33.200,205.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6651.0,0.3333333333333333,621155,1000000,233738,230185,244997,18235,339771,4333,67136,1000000,119861,1000000,579351,13684,75946,247269,75210,42959,758396,35623,199678,27808,111701,18626,25038,134057,54177,18339,59806,167189,525525,1000000,25.607989742867435,36.06201025713257,100091_3806_0700309,2021-07-09 00:06:36.200,205.60051285662828,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6654.0,0.3333333333333333,622094,1000000,233870,230974,245313,18229,339887,4335,67112,1000000,119899,1000000,579116,13681,75835,247231,75294,42954,759035,35615,199647,27811,111694,18628,25047,134164,54205,18334,59835,167236,525643,1000000,25.59822927716709,36.05,100091_3806_0700309,2021-07-09 00:06:39.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6657.0,0.3333333333333333,621164,1000000,233527,230783,245268,18227,340017,4330,67108,1000000,119915,1000000,579159,13681,75889,247150,75307,42951,759389,35610,199668,27808,111712,18626,25048,134094,54196,18332,59789,167181,525702,1000000,25.61,36.05,100091_3806_0700309,2021-07-09 00:06:42.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6660.0,0.3333333333333333,620303,1000000,233598,230521,244896,18231,339678,4331,67110,1000000,119879,1000000,579124,13681,75852,247302,75280,42957,759330,35611,199688,27799,111696,18622,25041,134158,54237,18335,59794,167171,525524,1000000,25.60579487153153,36.04,100091_3806_0700309,2021-07-09 00:06:45.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6663.0,0.3333333333333333,619460,1000000,233750,230732,245090,18229,339705,4334,67132,1000000,119903,1000000,579008,13683,75953,247023,75218,42933,759651,35603,199645,27798,111685,18623,25027,134204,54229,18331,59813,167012,525747,1000000,25.604969136809355,36.04,100091_3806_0700309,2021-07-09 00:06:48.200,206.24845684046775,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6666.0,0.3333333333333333,620186,1000000,233756,230993,245234,18233,340002,4330,67087,1000000,119866,1000000,579442,13685,75911,247098,75317,42979,758810,35615,199707,27807,111697,18627,25037,134058,54231,18342,59813,167167,525326,1000000,25.591548718334952,36.03154871833495,100091_3806_0700309,2021-07-09 00:06:51.200,207.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6669.0,0.3333333333333333,619729,1000000,233740,229814,245290,18232,339614,4328,67059,1000000,119859,1000000,579101,13688,75920,247244,75309,42980,758220,35617,199689,27809,111720,18629,25040,134149,54208,18336,59792,166965,525678,1000000,25.60361081849771,36.05,100091_3806_0700309,2021-07-09 00:06:54.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6672.0,0.3333333333333333,620448,1000000,233853,230096,245273,18231,339930,4326,67046,1000000,119903,1000000,579076,13693,75929,247164,75301,42952,758789,35623,199741,27817,111709,18629,25048,133776,54234,18341,59780,166970,525677,1000000,25.61,36.05,100091_3806_0700309,2021-07-09 00:06:57.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6675.0,0.3333333333333333,619884,1000000,233478,231009,245137,18235,339757,4334,67035,1000000,119924,1000000,579223,13692,75885,247234,75287,42983,759716,35617,199744,27810,111691,18627,25049,133936,54256,18338,59786,166880,525654,1000000,25.5982358979676,36.061764102032406,100091_3806_0700309,2021-07-09 00:07:00.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6678.0,0.3333333333333333,620038,1000000,233534,230463,245241,18234,340014,4334,67044,1000000,119914,1000000,579543,13685,75891,247289,75179,42968,758200,35614,199713,27802,111739,18626,25052,133947,54239,18338,59814,166970,525559,1000000,25.592090163744206,36.06104508187211,100091_3806_0700309,2021-07-09 00:07:03.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6681.0,0.3333333333333333,618593,1000000,234025,230571,245304,18230,339240,4330,67079,1000000,119797,1000000,579123,13686,75890,247196,75276,42973,759102,35615,199745,27803,111718,18628,25048,134104,54289,18342,59775,167007,525652,1000000,25.60059487260747,36.05970256369627,100091_3806_0700309,2021-07-09 00:07:06.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6684.0,0.3333333333333333,620034,1000000,233514,230633,245199,18237,339485,4332,67096,1000000,119913,1000000,579705,13689,75925,247279,75213,42997,759334,35628,199706,27809,111717,18629,25049,133892,54242,18341,59772,167008,525377,1000000,25.6,36.06,100091_3806_0700309,2021-07-09 00:07:09.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6687.0,0.3333333333333333,619945,1000000,233244,230173,245449,18231,339480,4333,67071,1000000,119922,1000000,579551,13688,75914,247321,75184,42957,758188,35620,199713,27808,111712,18625,25053,134105,54205,18340,59760,166977,525288,1000000,25.592315576768943,36.07884221161552,100091_3806_0700309,2021-07-09 00:07:12.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6690.0,0.3333333333333333,620023,1000000,233397,230901,245382,18235,339720,4330,67060,1000000,119912,1000000,579620,13692,75903,247441,75219,42965,758542,35620,199689,27808,111731,18627,25045,134101,54249,18337,59806,167172,525681,1000000,25.585680653320598,36.08621289778628,100091_3806_0700309,2021-07-09 00:07:15.200,206.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6693.0,0.3333333333333333,619521,1000000,233256,230320,245447,18231,339847,4328,67117,1000000,119888,1000000,579582,13687,75899,247320,75207,42981,758627,35621,199711,27801,111731,18627,25040,133827,54225,18336,59760,167055,525650,1000000,25.624526747648865,36.07726337382443,100091_3806_0700309,2021-07-09 00:07:18.200,207.13683130877837,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6696.0,0.3333333333333333,618475,1000000,233125,230743,245471,18231,339468,4332,67189,1000000,119892,1000000,579346,13688,75874,247178,75279,42987,758528,35616,199670,27806,111718,18625,25051,134038,54225,18340,59773,167025,525325,1000000,25.59702868840445,36.07702868840445,100091_3806_0700309,2021-07-09 00:07:21.200,208.1757172101113,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6699.0,0.3333333333333333,620533,1000000,233934,230273,245304,18230,339624,4327,67146,1000000,119833,1000000,579241,13694,75862,247065,75200,42990,759318,35629,199692,27805,111737,18626,25049,133942,54201,18341,59815,167101,525627,1000000,25.61,36.07,100091_3806_0700309,2021-07-09 00:07:24.200,209.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6702.0,0.3333333333333333,620038,1000000,233617,230565,245418,18230,339665,4326,67136,1000000,119852,1000000,579485,13691,75892,247085,75204,42980,757580,35620,199725,27800,111699,18628,25056,134065,54246,18336,59750,166992,525513,1000000,25.599856555569968,36.07,100091_3806_0700309,2021-07-09 00:07:27.200,209.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6705.0,0.3333333333333333,620342,1000000,233143,230108,245494,18230,339491,4331,67132,1000000,119910,1000000,579438,13691,75931,246976,75262,42964,759181,35622,199678,27794,111687,18624,25043,134126,54241,18342,59783,167063,525498,1000000,25.59235838954749,36.07,100091_3806_0700309,2021-07-09 00:07:30.200,210.5880536817502,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6708.0,0.3333333333333333,620635,1000000,233433,230288,245563,18231,339305,4329,67130,1000000,119859,1000000,579657,13693,75971,247193,75216,42975,759566,35619,199697,27807,111717,18626,25041,134080,54254,18344,59765,167108,525262,1000000,25.59,36.08337090135652,100091_3806_0700309,2021-07-09 00:07:33.200,211.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6711.0,0.3333333333333333,619720,1000000,233357,230077,245418,18227,339631,4329,67128,1000000,119855,1000000,579847,13690,75920,247086,75244,42997,758391,35614,199700,27796,111708,18627,25042,134243,54215,18340,59769,166959,525538,1000000,25.61506147461392,36.08,100091_3806_0700309,2021-07-09 00:07:36.200,211.873463134652,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6714.0,0.3333333333333333,620123,1000000,233594,230402,245269,18227,339716,4328,67132,1000000,119874,1000000,579641,13690,75871,247155,75255,42987,760018,35613,199732,27802,111714,18627,25037,134068,54241,18336,59753,166963,525439,1000000,25.61,36.07819672223253,100091_3806_0700309,2021-07-09 00:07:39.200,211.4098361116268,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6717.0,0.3333333333333333,619492,1000000,233680,230368,245622,18226,339925,4330,67197,1000000,119864,1000000,579622,13691,75896,247172,75218,43016,758839,35613,199650,27794,111722,18625,25040,134066,54261,18340,59738,166771,525576,1000000,25.61,36.078980432733424,100091_3806_0700309,2021-07-09 00:07:42.200,212.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6720.0,0.3333333333333333,620728,1000000,233334,230385,245375,18231,339403,4329,67155,1000000,119898,1000000,579651,13694,75843,247334,75232,43045,760296,35616,199685,27803,111703,18627,25045,134139,54248,18348,59759,167074,525636,1000000,25.600226103160765,36.08977389683924,100091_3806_0700309,2021-07-09 00:07:45.200,212.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6723.0,0.3333333333333333,620691,1000000,233176,230268,245282,18230,340017,4329,67138,1000000,119889,1000000,579673,13691,75920,247199,75146,43043,759087,35620,199700,27809,111696,18629,25052,134088,54268,18335,59728,166867,525699,1000000,25.600613496394104,36.0887730072118,100091_3806_0700309,2021-07-09 00:07:48.200,212.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6726.0,0.3333333333333333,619936,1000000,232792,230427,245301,18232,339137,4332,67116,1000000,119903,1000000,579685,13690,75837,247369,75185,42981,758703,35624,199693,27803,111675,18629,25035,134072,54257,18346,59716,167137,525583,1000000,25.58532787315741,36.07866803171064,100091_3806_0700309,2021-07-09 00:07:51.200,211.9334015855323,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6729.0,0.3333333333333333,621715,1000000,233256,229956,245584,18232,339370,4328,67148,1000000,119892,1000000,579584,13692,75869,247411,75178,43009,759227,35620,199653,27801,111698,18625,25056,134003,54261,18344,59794,167129,525505,1000000,25.594118852659246,36.07588114734075,100091_3806_0700309,2021-07-09 00:07:54.200,211.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6732.0,0.3333333333333333,621536,1000000,233382,230115,245622,18235,339477,4327,67098,1000000,119868,1000000,579271,13687,75887,246982,75177,42999,758844,35616,199704,27801,111697,18625,25039,133953,54279,18336,59778,166875,525327,1000000,25.6,36.062807376808905,100091_3806_0700309,2021-07-09 00:07:57.200,211.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6735.0,0.3333333333333333,620818,1000000,233630,230467,245420,18233,339736,4327,67075,1000000,119823,1000000,579275,13688,75816,247195,75115,43048,759839,35616,199619,27803,111705,18622,25043,134034,54311,18338,59779,166968,525217,1000000,25.603555328862495,36.05,100091_3806_0700309,2021-07-09 00:08:00.200,210.64446711375032,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6738.0,0.3333333333333333,621276,1000000,233521,230012,245502,18236,339733,4330,67111,1000000,119877,1000000,579168,13684,75935,247307,75173,43014,759440,35622,199673,27799,111684,18626,25039,133992,54220,18340,59826,166820,525470,1000000,25.59431211587437,36.05,100091_3806_0700309,2021-07-09 00:08:03.200,211.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
6741.0,0.3333333333333333,621673,1000000,233765,230026,245499,18233,339675,4329,67118,1000000,119882,1000000,579081,13690,75900,247160,75202,43041,759331,35618,199679,27804,111673,18628,25047,134319,54303,18338,59822,166856,525582,1000000,25.6000618585588,36.07,100091_3806_0700309,2021-07-09 00:08:06.200,211.0,IAF-NOZE-NO,,20210708_1834_no_noze_1_3trials,2,b77b2ee9-04f3-41c8-8413-11555d34c4d9,recovery,IAF_2107082215_100091_5d34c4d9
